,,,,,TV RATINGS GRP,TV NATIONAL ACTIVE TRADER SPEND ,PROMOTIONS CASH SPEND,PROMOTIONS ,,,,,,,,,,,,,,,,,,
,X_DT,HF,X_GEO,dv,M_TV_N_TS_GRP,M_TV_N_TS_SP,PRO_EX_ADV_CA_SP,PRO_EX_ADV_ST_AWD,PRO_EX_ADV_ST_DEP,PRO_EX_ADV_ST_ENR,PRO_EX_ADV_ST_SP,PRO_EX_CEQA_AWD,PRO_EX_CEQA_SP,M_OD_N_SPN_CLK,M_OD_N_SPN_IMP,M_OD_N_SPN_SP,M_HSP_L_MLB_IMP,M_HSP_L_MLB_SP,M_HSP_L_PGA_IMP,M_HSP_L_PGA_SP,M_RD_L_RTL_GRP,M_RD_L_RTL_SP,M_EVT_L_CUL_SP,M_EVT_L_GLF_SP,M_EVT_L_SPK_SP,PRO_EX_ADV_CA_AWD
496,18/05/14,2014_HF1,SFO,17.01128945,1.694909671,11.2741067,9.409273195,1.098612289,11.51293546,1.098612289,6.688354714,0.693147181,6.398594935,0,0,0,4.615120517,9.903537551,0,0,0,0,0,0,0,2.995732274
497,18/05/14,2014_HF1,TAM,14.09599845,1.694909671,11.2741067,0,1.609437912,15.03873672,1.791759469,7.248504072,0.693147181,5.303304908,0,0,0,0,0,0,0,0,0,0,0,0,0
498,18/05/14,2014_HF1,WDC,14.63773007,1.694909671,11.2741067,8.101980732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469
499,18/05/14,2014_HF1,WPB,14.09117413,1.694909671,11.2741067,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
500,25/05/14,2014_HF1,ATL,14.38696594,1.651760349,10.73048664,0,0.693147181,0,0.693147181,6.400257445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,25/05/14,2014_HF1,BAL,12.82012919,1.651760349,10.73048664,7.244941546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
502,25/05/14,2014_HF1,BOS,14.37355911,1.651760349,10.73048664,7.496097345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
503,25/05/14,2014_HF1,CHA,12.95664456,1.651760349,10.73048664,7.863651265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
504,25/05/14,2014_HF1,CHI,15.87089188,1.651760349,10.73048664,9.200391041,0.693147181,11.91839724,0.693147181,5.308267697,0,0,0,0,0,2.772588722,8.517393171,0,0,0,0,0,0,0,2.397895273
505,25/05/14,2014_HF1,DAL,14.53027711,1.651760349,10.73048664,8.665785595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079441542
506,25/05/14,2014_HF1,DEN,14.67550248,1.651760349,10.73048664,6.398594935,0.693147181,0,0.693147181,6.086774727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
507,25/05/14,2014_HF1,DET,14.1033777,1.651760349,10.73048664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,25/05/14,2014_HF1,HAR,12.40915873,1.651760349,10.73048664,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
509,25/05/14,2014_HF1,HOU,14.71504521,1.651760349,10.73048664,6.685860947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
510,25/05/14,2014_HF1,LAX,16.49212407,1.651760349,10.73048664,9.539716059,0,0,0,0,1.098612289,8.517393171,0,0,0,0,0,0,0,0,0,0,0,0,3.044522438
511,25/05/14,2014_HF1,MIA,14.99758705,1.651760349,10.73048664,8.188966864,0,0,0,0,0.693147181,6.908754779,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
512,25/05/14,2014_HF1,MIN,13.44610781,1.651760349,10.73048664,7.601402335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
513,25/05/14,2014_HF1,NYC,16.55462733,1.651760349,10.73048664,9.635673465,0.693147181,0,0.693147181,5.308267697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.135494216
514,25/05/14,2014_HF1,ORL,12.77813128,1.651760349,10.73048664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,25/05/14,2014_HF1,OTH,17.47191059,1.651760349,10.73048664,9.495594499,2.48490665,14.68583986,2.564949357,8.256347773,1.609437912,9.116139577,0,0,0,0,0,0,0,0,0,0,0,0,3.218875825
516,25/05/14,2014_HF1,PHI,13.97104694,1.651760349,10.73048664,8.07121854,0.693147181,11.51293546,0.693147181,5.308267697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
517,25/05/14,2014_HF1,PHO,14.60115751,1.651760349,10.73048664,7.244941546,1.098612289,13.24853072,1.098612289,6.401917197,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
518,25/05/14,2014_HF1,SAC,13.76460624,1.651760349,10.73048664,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
519,25/05/14,2014_HF1,SDO,14.14082486,1.651760349,10.73048664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,25/05/14,2014_HF1,SEA,14.95058086,1.651760349,10.73048664,8.243019469,0.693147181,0,0.693147181,6.396929655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079441542
521,25/05/14,2014_HF1,SFO,17.09049494,1.651760349,10.73048664,9.465060107,1.098612289,14.58912374,1.386294361,6.688354714,1.098612289,8.039479919,0,0,0,4.770684624,10.04329297,0,0,0,0,0,0,0,3.044522438
522,25/05/14,2014_HF1,TAM,14.09449818,1.651760349,10.73048664,7.824445931,0,0,0,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912
523,25/05/14,2014_HF1,WDC,14.62461399,1.651760349,10.73048664,7.496097345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912
524,25/05/14,2014_HF1,WPB,14.16325296,1.651760349,10.73048664,0,0,0,0,0,0.693147181,5.303304908,0,0,0,0,0,0,0,0,0,0,0,0,0
525,01/06/14,2014_HF1,ATL,14.45204219,1.661300305,10.90947657,0,1.098612289,12.88755202,1.098612289,6.401917197,0.693147181,7.824445931,0,0,0,0,0,0,0,0,0,0,0,0,0
526,01/06/14,2014_HF1,BAL,12.81243473,1.661300305,10.90947657,7.090909822,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
527,01/06/14,2014_HF1,BOS,14.39885235,1.661300305,10.90947657,8.74846363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.197224577
528,01/06/14,2014_HF1,CHA,12.69218334,1.661300305,10.90947657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,01/06/14,2014_HF1,CHI,15.38980553,1.661300305,10.90947657,8.987321813,0.693147181,0,0.693147181,5.996452089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.397895273
530,01/06/14,2014_HF1,DAL,14.04961119,1.661300305,10.90947657,7.496097345,0.693147181,12.4292202,0.693147181,5.996452089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469
531,01/06/14,2014_HF1,DEN,14.46967382,1.661300305,10.90947657,7.090909822,0.693147181,11.51293546,0.693147181,5.308267697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
532,01/06/14,2014_HF1,DET,13.89660337,1.661300305,10.90947657,5.993961427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
533,01/06/14,2014_HF1,HAR,12.77345322,1.661300305,10.90947657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,01/06/14,2014_HF1,HOU,14.62228014,1.661300305,10.90947657,6.398594935,0.693147181,11.51293546,0.693147181,5.308267697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
535,01/06/14,2014_HF1,LAX,16.1203212,1.661300305,10.90947657,9.071193241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48490665
536,01/06/14,2014_HF1,MIA,14.77752126,1.661300305,10.90947657,7.783640596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
537,01/06/14,2014_HF1,MIN,13.24868873,1.661300305,10.90947657,5.303304908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
538,01/06/14,2014_HF1,NYC,16.46038854,1.661300305,10.90947657,9.012011377,0.693147181,11.91972968,1.098612289,5.308267697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.772588722
539,01/06/14,2014_HF1,ORL,13.13635839,1.661300305,10.90947657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,01/06/14,2014_HF1,OTH,17.44680009,1.661300305,10.90947657,10.25769445,1.791759469,13.670146,2.079441542,7.38274645,1.098612289,7.496097345,0,0,0,0,0,0,0,0,0,0,0,0,3.63758616
541,01/06/14,2014_HF1,PHI,13.9309561,1.661300305,10.90947657,6.685860947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
542,01/06/14,2014_HF1,PHO,14.24558973,1.661300305,10.90947657,8.006700845,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
543,01/06/14,2014_HF1,SAC,13.90230179,1.661300305,10.90947657,0,0,0,0,0,0.693147181,7.824445931,0,0,0,0,0,0,0,0,0,0,0,0,0
544,01/06/14,2014_HF1,SDO,14.14963758,1.661300305,10.90947657,7.496097345,1.098612289,14.57991458,1.098612289,6.688354714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
545,01/06/14,2014_HF1,SEA,14.57668292,1.661300305,10.90947657,7.244941546,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
546,01/06/14,2014_HF1,SFO,17.06752236,1.661300305,10.90947657,8.987321813,1.386294361,15.81347099,1.386294361,6.986566459,0.693147181,5.303304908,0,0,0,3.044522438,8.294299609,0,0,0,0,0,0,0,2.944438979
547,01/06/14,2014_HF1,TAM,13.44091724,1.661300305,10.90947657,6.908754779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
548,01/06/14,2014_HF1,WDC,14.46343071,1.661300305,10.90947657,8.517393171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
549,01/06/14,2014_HF1,WPB,13.85737008,1.661300305,10.90947657,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,08/06/14,2014_HF1,ATL,14.09147401,1.683831587,10.38239393,5.707110265,0,0,0,0,1.098612289,7.438971592,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
551,08/06/14,2014_HF1,BAL,12.97146689,1.683831587,10.38239393,7.824445931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469
552,08/06/14,2014_HF1,BOS,14.52650755,1.683831587,10.38239393,8.556606194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469
553,08/06/14,2014_HF1,CHA,12.75786664,1.683831587,10.38239393,8.389587067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
554,08/06/14,2014_HF1,CHI,15.61197697,1.683831587,10.38239393,9.105090961,0,0,0,0,0.693147181,6.398594935,0,0,0,3.433987204,9.210440367,0,0,0,0,0,0,0,2.564949357
555,08/06/14,2014_HF1,DAL,14.68572608,1.683831587,10.38239393,8.594339401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079441542
556,08/06/14,2014_HF1,DEN,14.49801976,1.683831587,10.38239393,7.438971592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469
557,08/06/14,2014_HF1,DET,13.64638614,1.683831587,10.38239393,7.863651265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912
558,08/06/14,2014_HF1,HAR,12.67533444,1.683831587,10.38239393,7.863651265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
559,08/06/14,2014_HF1,HOU,14.79336315,1.683831587,10.38239393,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
560,08/06/14,2014_HF1,LAX,16.33017232,1.683831587,10.38239393,9.86271764,1.098612289,11.51293546,1.386294361,6.688354714,0.693147181,5.303304908,0,0,0,0,0,0,0,0,0,0,0,0,3.044522438
561,08/06/14,2014_HF1,MIA,15.32840596,1.683831587,10.38239393,7.496097345,0.693147181,0,0.693147181,6.400257445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
562,08/06/14,2014_HF1,MIN,13.05398889,1.683831587,10.38239393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,08/06/14,2014_HF1,NYC,16.50727163,1.683831587,10.38239393,9.852246888,0.693147181,0,1.098612289,5.308267697,1.386294361,8.922791624,0,0,0,0,0,0,0,0,0,0,0,0,3.258096538
564,08/06/14,2014_HF1,ORL,13.13757812,1.683831587,10.38239393,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
565,08/06/14,2014_HF1,OTH,17.53684705,1.683831587,10.38239393,10.32551475,1.945910149,15.38250641,2.079441542,7.940939762,2.079441542,9.127067453,0,0,0,0,0,0,0,0,0,0,0,0,3.891820298
566,08/06/14,2014_HF1,PHI,13.96815864,1.683831587,10.38239393,7.244941546,1.098612289,12.45478647,1.098612289,5.998936562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
567,08/06/14,2014_HF1,PHO,14.48397704,1.683831587,10.38239393,5.303304908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
568,08/06/14,2014_HF1,SAC,13.9600203,1.683831587,10.38239393,7.170888479,0.693147181,13.12236538,0.693147181,6.400257445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
569,08/06/14,2014_HF1,SDO,13.92751416,1.683831587,10.38239393,7.244941546,0.693147181,12.18075997,0.693147181,5.308267697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
570,08/06/14,2014_HF1,SEA,14.9138613,1.683831587,10.38239393,7.863651265,0,0,0,0,0.693147181,5.993961427,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
571,08/06/14,2014_HF1,SFO,17.0168717,1.683831587,10.38239393,9.82016029,0,0,0,0,1.098612289,8.517393171,0,0,0,4.343805422,9.50308461,0,0,0,0,0,0,0,3.17805383
572,08/06/14,2014_HF1,TAM,13.88564337,1.683831587,10.38239393,6.398594935,0,0,0,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
573,08/06/14,2014_HF1,WDC,14.63246029,1.683831587,10.38239393,7.783640596,0,0,0,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912
574,08/06/14,2014_HF1,WPB,13.92862112,1.683831587,10.38239393,7.496097345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
575,15/06/14,2014_HF1,ATL,14.2594218,1.734510581,10.8457912,5.303304908,0.693147181,14.42358013,0.693147181,6.400257445,1.386294361,7.601402335,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
576,15/06/14,2014_HF1,BAL,13.54270759,1.734510581,10.8457912,5.303304908,0,0,0,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
577,15/06/14,2014_HF1,BOS,14.47289942,1.734510581,10.8457912,7.937731775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469
578,15/06/14,2014_HF1,CHA,13.16328053,1.734510581,10.8457912,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
579,15/06/14,2014_HF1,CHI,16.08359616,1.734510581,10.8457912,9.375939553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.564949357
580,15/06/14,2014_HF1,DAL,14.65635447,1.734510581,10.8457912,8.824824939,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945910149
581,15/06/14,2014_HF1,DEN,14.42880678,1.734510581,10.8457912,6.398594935,0.693147181,12.4835377,0.693147181,5.996452089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
582,15/06/14,2014_HF1,DET,13.39929924,1.734510581,10.8457912,6.398594935,0.693147181,12.20607765,0.693147181,5.308267697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
583,15/06/14,2014_HF1,HAR,12.76821706,1.734510581,10.8457912,7.244941546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
584,15/06/14,2014_HF1,HOU,14.75339375,1.734510581,10.8457912,5.303304908,0.693147181,13.30950331,1.386294361,6.400257445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
585,15/06/14,2014_HF1,LAX,16.35677691,1.734510581,10.8457912,9.517898598,0,0,0.693147181,0,1.098612289,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,2.890371758
586,15/06/14,2014_HF1,MIA,15.37022275,1.734510581,10.8457912,8.517393171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469
587,15/06/14,2014_HF1,MIN,13.57557945,1.734510581,10.8457912,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
588,15/06/14,2014_HF1,NYC,17.0393417,1.734510581,10.8457912,9.729193687,1.386294361,12.20720201,1.609437912,6.405228458,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383
589,15/06/14,2014_HF1,ORL,13.17711003,1.734510581,10.8457912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,15/06/14,2014_HF1,OTH,17.68534127,1.734510581,10.8457912,9.836332277,1.945910149,14.34072536,2.302585093,7.786551806,1.791759469,9.127067453,0,0,0,0,0,0,0,0,0,0,0,0,3.401197382
591,15/06/14,2014_HF1,PHI,14.0642634,1.734510581,10.8457912,7.090909822,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
592,15/06/14,2014_HF1,PHO,14.23530605,1.734510581,10.8457912,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
593,15/06/14,2014_HF1,SAC,14.0359347,1.734510581,10.8457912,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
594,15/06/14,2014_HF1,SDO,13.8343316,1.734510581,10.8457912,7.003974137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469
595,15/06/14,2014_HF1,SEA,14.4153572,1.734510581,10.8457912,7.696667082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912
596,15/06/14,2014_HF1,SFO,17.37177257,1.734510581,10.8457912,9.867912187,0,0,0,0,0,0,0,0,0,4.49980967,9.814710982,0,0,0,0,0,0,0,3.433987204
597,15/06/14,2014_HF1,TAM,14.12215253,1.734510581,10.8457912,5.303304908,0.693147181,12.61154109,0.693147181,5.996452089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
598,15/06/14,2014_HF1,WDC,14.81876223,1.734510581,10.8457912,6.803505258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
599,15/06/14,2014_HF1,WPB,14.47145649,1.734510581,10.8457912,0,0,0,0,0,1.098612289,8.517393171,0,0,0,0,0,0,0,0,0,0,0,0,0
600,22/06/14,2014_HF1,ATL,14.44978397,1.962367411,10.94230596,0,1.098612289,13.72836754,1.098612289,6.910750788,0.693147181,7.824445931,0,0,0,0,0,0,0,0,0,0,0,0,0
601,22/06/14,2014_HF1,BAL,13.07665933,1.962367411,10.94230596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,22/06/14,2014_HF1,BOS,14.69622879,1.962367411,10.94230596,7.244941546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
603,22/06/14,2014_HF1,CHA,13.73310113,1.962367411,10.94230596,5.303304908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
604,22/06/14,2014_HF1,CHI,16.54495589,1.962367411,10.94230596,8.764209507,0,0,0,0,0.693147181,6.398594935,0,0,0,2.772588722,8.517393171,7.07538612,11.67051451,0,0,0,0,0,2.302585093
605,22/06/14,2014_HF1,DAL,14.95305339,1.962367411,10.94230596,8.07121854,0.693147181,11.67517186,0.693147181,5.308267697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912
606,22/06/14,2014_HF1,DEN,14.7240632,1.962367411,10.94230596,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
607,22/06/14,2014_HF1,DET,13.64180252,1.962367411,10.94230596,8.006700845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912
608,22/06/14,2014_HF1,HAR,12.95247161,1.962367411,10.94230596,0,0,0,0,0,0,0,0,0,0,0,0,7.36264527,10.56103346,0,0,0,0,0,0
609,22/06/14,2014_HF1,HOU,15.14884226,1.962367411,10.94230596,8.07121854,0,0,0,0,0.693147181,7.824445931,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912
610,22/06/14,2014_HF1,LAX,16.17692745,1.962367411,10.94230596,9.655090294,0,0,0,0,1.098612289,8.412054873,0,0,0,0,0,0,0,0,0,0,0,0,2.995732274
611,22/06/14,2014_HF1,MIA,15.37772675,1.962367411,10.94230596,7.863651265,0.693147181,0,0.693147181,6.400257445,0.693147181,4.615120517,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
612,22/06/14,2014_HF1,MIN,13.36857782,1.962367411,10.94230596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,22/06/14,2014_HF1,NYC,17.0277763,1.962367411,10.94230596,9.532496332,0,0,0.693147181,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,2.890371758
614,22/06/14,2014_HF1,ORL,12.90295345,1.962367411,10.94230596,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
615,22/06/14,2014_HF1,OTH,17.55176026,1.962367411,10.94230596,10.01686088,1.609437912,12.89922483,1.609437912,6.692083743,1.386294361,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,3.761200116
616,22/06/14,2014_HF1,PHI,14.45135603,1.962367411,10.94230596,7.090909822,1.386294361,13.3046866,1.386294361,7.603897969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
617,22/06/14,2014_HF1,PHO,14.34848466,1.962367411,10.94230596,8.243019469,0.693147181,11.51293546,0.693147181,5.308267697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
618,22/06/14,2014_HF1,SAC,13.93767712,1.962367411,10.94230596,8.07121854,0,0,0,0,0.693147181,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469
619,22/06/14,2014_HF1,SDO,14.4064361,1.962367411,10.94230596,5.993961427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
620,22/06/14,2014_HF1,SEA,14.8636411,1.962367411,10.94230596,7.783640596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079441542
621,22/06/14,2014_HF1,SFO,17.27188916,1.962367411,10.94230596,9.735128071,1.098612289,12.97848608,1.098612289,6.401917197,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,3.33220451
622,22/06/14,2014_HF1,TAM,14.29425695,1.962367411,10.94230596,0,0,0,0,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0
623,22/06/14,2014_HF1,WDC,15.07131404,1.962367411,10.94230596,8.96200721,0,0,0,0,0.693147181,7.824445931,0,0,0,0,0,0,0,0,0,0,0,0,2.197224577
624,22/06/14,2014_HF1,WPB,14.47607441,1.962367411,10.94230596,8.294299609,0,0,0,0,0.693147181,5.707110265,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469
625,29/06/14,2014_HF1,ATL,13.84331667,2.036815055,11.80741283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,29/06/14,2014_HF1,BAL,12.90198418,2.036815055,11.80741283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,29/06/14,2014_HF1,BOS,14.67810341,2.036815055,11.80741283,8.476579509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079441542
628,29/06/14,2014_HF1,CHA,13.74997393,2.036815055,11.80741283,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
629,29/06/14,2014_HF1,CHI,16.57182736,2.036815055,11.80741283,8.936035097,0,0,0,0,0,0,0,0,0,2.772588722,8.517393171,0,0,0,0,0,0,0,2.397895273
630,29/06/14,2014_HF1,DAL,14.87077267,2.036815055,11.80741283,8.96200721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945910149
631,29/06/14,2014_HF1,DEN,14.7330853,2.036815055,11.80741283,7.601402335,0.693147181,11.56172515,0.693147181,5.308267697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
632,29/06/14,2014_HF1,DET,13.41534927,2.036815055,11.80741283,7.601402335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912
633,29/06/14,2014_HF1,HAR,12.99898414,2.036815055,11.80741283,5.993961427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
634,29/06/14,2014_HF1,HOU,15.23811756,2.036815055,11.80741283,7.601402335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361
635,29/06/14,2014_HF1,LAX,16.06990884,2.036815055,11.80741283,9.667828508,0,0,0,0,0.693147181,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,3.135494216
636,29/06/14,2014_HF1,MIA,15.50741324,2.036815055,11.80741283,7.244941546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
637,29/06/14,2014_HF1,MIN,13.81104326,2.036815055,11.80741283,5.707110265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289
638,29/06/14,2014_HF1,NYC,17.00698968,2.036815055,11.80741283,9.495594499,0,0,0,0,1.098612289,8.039479919,0,0,0,0,0,0,0,0,0,0,0,0,2.772588722
639,29/06/14,2014_HF1,ORL,13.29543729,2.036815055,11.80741283,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
640,29/06/14,2014_HF1,OTH,17.64598456,2.036815055,11.80741283,10.40125833,1.945910149,13.68410947,2.302585093,7.605890001,1.791759469,8.594339401,0,0,0,0,0,0,0,0,0,0,0,0,3.63758616
641,29/06/14,2014_HF1,PHI,14.04651975,2.036815055,11.80741283,7.863651265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912
642,29/06/14,2014_HF1,PHO,15.02829678,2.036815055,11.80741283,5.303304908,0.693147181,13.43997457,0.693147181,6.400257445,0.693147181,7.090909822,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
643,29/06/14,2014_HF1,SAC,14.01705292,2.036815055,11.80741283,6.398594935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181
